pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
260.952965,-114.5243,0.0,top,SW80,,,SW_Cherry_MX_PCB_1.00u,F7,tht
241.902565,-114.5243,0.0,top,SW81,,,SW_Cherry_MX_PCB_1.00u,F6,tht
222.852165,-114.5243,0.0,top,SW82,,,SW_Cherry_MX_PCB_1.00u,F5,tht
194.276565,-114.5243,0.0,top,SW83,,,SW_Cherry_MX_PCB_1.00u,F4,tht
175.225765,-114.5243,0.0,top,SW84,,,SW_Cherry_MX_PCB_1.00u,F3,tht
156.175765,-114.5243,0.0,top,SW85,,,SW_Cherry_MX_PCB_1.00u,F2,tht
99.024565,-114.5243,0.0,top,SW86,,,SW_Cherry_MX_PCB_1.00u,ESC,tht
137.125365,-114.5243,0.0,top,SW87,,,SW_Cherry_MX_PCB_1.00u,F1,tht
308.578965,-219.3015,0.0,top,SW88,,,SW_Cherry_MX_PCB_1.50u,RH ALT,tht
151.413165,-219.3015,0.0,top,SW89,,,SW_Cherry_MX_PCB_1.50u,LH ALT,tht
365.730165,-114.5243,0.0,top,SW9,,,SW_Cherry_MX_PCB_1.00u,F12,tht
292.065765,-86.5843,0.0,top,U1,,,Teensy41,Teensy4.1,tht
